subscription_id,customer_id,product_category,deposit_product_id,product_name,subscription_date,maturity_date,months,amount,interest_rate,status,channel
S00002529,C000823,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-11,2023-01-01,24,12527256,4.2,만기,인터넷
S00007589,C002605,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-11,2022-01-06,12,100000000,3.5,만기,영업점
S00001141,C000398,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-11,2023-01-01,24,14792016,4.2,연장,인터넷
S00001548,C000533,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-12,2022-01-07,12,100000000,3.5,만기,영업점
S00000589,C000205,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-12,2022-01-07,12,100000000,3.5,해지,영업점
S00006812,C002322,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-12,2031-01-10,0,1124420,0.1,유지,영업점
S00000267,C000090,예금,DEP003,NH농협은행 NH올원 e예금,2021-01-12,2021-07-11,6,100000000,3.3,만기,인터넷
S00004450,C001470,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-01-12,2022-01-07,12,100000000,3.1,만기,영업점
S00001745,C000592,예금,DEP004,우리은행 WON플러스 예금,2021-01-12,2022-01-07,12,100000000,3.4,만기,영업점
S00005536,C001869,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-12,2023-01-02,24,16579728,4.2,만기,인터넷
S00005896,C002003,예금,DEP006,하나은행 3·6·9 정기예금,2021-01-13,2021-07-12,6,100000000,3.6,만기,영업점
S00002955,C000958,적금,SAV003,신한은행 청년 처음 적금,2021-01-13,2023-01-03,24,10201080,4.5,해지,인터넷
S00006285,C002137,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-01-13,2022-01-08,12,100000000,3.1,만기,영업점
S00000418,C000143,예금,DEP002,신한은행 쏠편한 정기예금,2021-01-13,2022-01-08,12,100000000,3.2,연장,인터넷
S00001575,C000540,예금,DEP004,우리은행 WON플러스 예금,2021-01-14,2022-01-09,12,100000000,3.4,만기,영업점
S00007160,C002445,예금,DEP006,하나은행 3·6·9 정기예금,2021-01-14,2021-07-13,6,100000000,3.6,만기,영업점
S00001363,C000475,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-14,2023-01-04,24,10039656,5.0,해지,영업점
S00002826,C000920,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-14,2031-01-12,0,3747334,0.1,유지,영업점
S00006372,C002168,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-14,2031-01-12,0,4375356,0.1,유지,영업점
S00004109,C001350,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-01-14,2031-01-12,0,4398150,0.1,유지,모바일
S00005928,C002012,예금,DEP002,신한은행 쏠편한 정기예금,2021-01-15,2022-01-10,12,100000000,3.2,해지,인터넷
S00004099,C001347,적금,SAV002,하나은행 하나 청년도약계좌,2021-01-15,2022-01-10,12,3377124,4.0,만기,영업점
S00000838,C000293,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-01-15,2031-01-13,0,2290210,0.1,유지,모바일
S00007447,C002548,적금,SAV002,하나은행 하나 청년도약계좌,2021-01-15,2022-01-10,12,2421756,4.0,해지,영업점
S00003899,C001284,적금,SAV002,하나은행 하나 청년도약계좌,2021-01-15,2022-01-10,12,5639616,4.0,만기,영업점
S00002519,C000821,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-16,2023-01-06,24,11712624,4.2,해지,인터넷
S00005331,C001789,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-16,2022-01-11,12,100000000,3.5,만기,영업점
S00002288,C000757,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-01-16,2022-01-11,12,100000000,3.1,만기,영업점
S00008127,C002815,적금,SAV002,하나은행 하나 청년도약계좌,2021-01-16,2022-01-11,12,1761576,4.0,해지,영업점
S00000710,C000249,적금,SAV004,KB국민은행 KB 내맘대로 적금,2021-01-17,2022-01-12,12,6050904,3.5,만기,모바일
S00001905,C000641,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-17,2022-01-12,12,100000000,3.5,해지,영업점
S00006954,C002374,적금,SAV003,신한은행 청년 처음 적금,2021-01-17,2023-01-07,24,10142256,4.5,만기,인터넷
S00007076,C002419,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-01-17,2031-01-15,0,2923248,0.1,유지,모바일
S00005718,C001937,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-17,2023-01-07,24,8181072,5.0,만기,영업점
S00000228,C000077,예금,DEP006,하나은행 3·6·9 정기예금,2021-01-17,2021-07-16,6,100000000,3.6,만기,영업점
S00001576,C000540,입출금,CHK001,신한은행 쏠편한 입출금 통장,2021-01-17,2031-01-15,0,3284847,0.1,유지,모바일
S00001464,C000508,예금,DEP004,우리은행 WON플러스 예금,2021-01-17,2022-01-12,12,100000000,3.4,만기,영업점
S00007574,C002600,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-17,2022-01-12,12,100000000,3.5,해지,영업점
S00004467,C001477,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-17,2023-01-07,24,17628456,4.2,해지,인터넷
S00008320,C002891,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-17,2023-01-07,24,14206968,5.0,해지,영업점
S00005842,C001983,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-18,2031-01-16,0,1071781,0.1,유지,영업점
S00004486,C001483,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-18,2023-01-08,24,8401584,5.0,만기,영업점
S00003010,C000975,예금,DEP004,우리은행 WON플러스 예금,2021-01-18,2022-01-13,12,100000000,3.4,만기,영업점
S00005990,C002034,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-18,2023-01-08,24,19050384,5.0,만기,영업점
S00004373,C001441,예금,DEP003,NH농협은행 NH올원 e예금,2021-01-18,2021-07-17,6,100000000,3.3,만기,인터넷
S00002275,C000754,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-18,2023-01-08,24,10704312,5.0,해지,영업점
S00007181,C002450,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-19,2023-01-09,24,21299880,5.0,만기,영업점
S00004064,C001335,예금,DEP003,NH농협은행 NH올원 e예금,2021-01-19,2021-07-18,6,100000000,3.3,만기,인터넷
S00002276,C000754,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-19,2022-01-14,12,100000000,3.5,연장,영업점
S00005689,C001929,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-19,2023-01-09,24,18538896,4.2,만기,인터넷
S00003645,C001193,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-01-19,2031-01-17,0,3857989,0.1,유지,모바일
S00007251,C002478,예금,DEP004,우리은행 WON플러스 예금,2021-01-20,2022-01-15,12,100000000,3.4,만기,영업점
S00005507,C001857,적금,SAV004,KB국민은행 KB 내맘대로 적금,2021-01-20,2022-01-15,12,11079144,3.5,만기,모바일
S00006705,C002284,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-20,2023-01-10,24,15683256,4.2,만기,인터넷
S00005832,C001979,입출금,CHK001,신한은행 쏠편한 입출금 통장,2021-01-20,2031-01-18,0,3364805,0.1,유지,모바일
S00006419,C002183,입출금,CHK001,신한은행 쏠편한 입출금 통장,2021-01-20,2031-01-18,0,781261,0.1,유지,모바일
S00003951,C001301,적금,SAV003,신한은행 청년 처음 적금,2021-01-21,2023-01-11,24,14043168,4.5,만기,인터넷
S00006907,C002357,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-22,2023-01-12,24,11808864,4.2,연장,인터넷
S00000717,C000251,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-22,2031-01-20,0,3697812,0.1,유지,영업점
S00007734,C002664,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-22,2023-01-12,24,19508592,5.0,해지,영업점
S00008041,C002784,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-01-22,2031-01-20,0,4138194,0.1,유지,모바일
S00004899,C001625,예금,DEP002,신한은행 쏠편한 정기예금,2021-01-22,2022-01-17,12,72276465,3.2,해지,인터넷
S00004549,C001503,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-22,2031-01-20,0,4914578,0.1,유지,영업점
S00000778,C000274,예금,DEP004,우리은행 WON플러스 예금,2021-01-22,2022-01-17,12,100000000,3.4,만기,영업점
S00004355,C001434,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-01-22,2022-01-17,12,100000000,3.1,연장,영업점
S00005742,C001946,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-23,2023-01-13,24,16451016,5.0,만기,영업점
S00000923,C000323,예금,DEP003,NH농협은행 NH올원 e예금,2021-01-23,2021-07-22,6,100000000,3.3,해지,인터넷
S00005546,C001874,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-01-23,2031-01-21,0,1711343,0.1,유지,모바일
S00003764,C001237,입출금,CHK001,신한은행 쏠편한 입출금 통장,2021-01-23,2031-01-21,0,2001619,0.1,유지,모바일
S00006051,C002055,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-23,2031-01-21,0,768864,0.1,유지,영업점
S00007436,C002545,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-23,2022-01-18,12,100000000,3.5,만기,영업점
S00001982,C000663,적금,SAV002,하나은행 하나 청년도약계좌,2021-01-24,2022-01-19,12,7301892,4.0,만기,영업점
S00001772,C000600,입출금,CHK001,신한은행 쏠편한 입출금 통장,2021-01-24,2031-01-22,0,631351,0.1,유지,모바일
S00002085,C000696,적금,SAV004,KB국민은행 KB 내맘대로 적금,2021-01-24,2022-01-19,12,3211632,3.5,만기,모바일
S00005539,C001871,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-24,2023-01-14,24,7587888,5.0,만기,영업점
S00003435,C001123,적금,SAV003,신한은행 청년 처음 적금,2021-01-25,2023-01-15,24,20415528,4.5,만기,인터넷
S00007407,C002535,예금,DEP003,NH농협은행 NH올원 e예금,2021-01-25,2021-07-24,6,100000000,3.3,만기,인터넷
S00005537,C001870,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-25,2023-01-15,24,3121248,5.0,만기,영업점
S00001741,C000591,예금,DEP003,NH농협은행 NH올원 e예금,2021-01-25,2021-07-24,6,100000000,3.3,해지,인터넷
S00000200,C000069,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-25,2031-01-23,0,2936597,0.1,유지,영업점
S00003966,C001306,적금,SAV002,하나은행 하나 청년도약계좌,2021-01-25,2022-01-20,12,5540016,4.0,해지,영업점
S00003245,C001059,적금,SAV004,KB국민은행 KB 내맘대로 적금,2021-01-25,2022-01-20,12,11578656,3.5,만기,모바일
S00001583,C000544,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-01-25,2022-01-20,12,100000000,3.1,만기,영업점
S00000882,C000309,예금,DEP003,NH농협은행 NH올원 e예금,2021-01-25,2021-07-24,6,100000000,3.3,만기,인터넷
S00003890,C001282,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-25,2022-01-20,12,100000000,3.5,만기,영업점
S00004884,C001620,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-25,2022-01-20,12,100000000,3.5,만기,영업점
S00005552,C001876,적금,SAV003,신한은행 청년 처음 적금,2021-01-25,2023-01-15,24,12586368,4.5,만기,인터넷
S00004185,C001376,예금,DEP001,KB국민은행 KB star 정기예금,2021-01-26,2022-01-21,12,100000000,3.5,만기,영업점
S00007896,C002726,입출금,CHK001,신한은행 쏠편한 입출금 통장,2021-01-26,2031-01-24,0,3169889,0.1,유지,모바일
S00007915,C002733,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-26,2023-01-16,24,19254336,4.2,만기,인터넷
S00000963,C000335,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-26,2031-01-24,0,2767139,0.1,유지,영업점
S00000684,C000241,적금,SAV003,신한은행 청년 처음 적금,2021-01-26,2023-01-16,24,7377408,4.5,만기,인터넷
S00007838,C002707,적금,SAV003,신한은행 청년 처음 적금,2021-01-26,2023-01-16,24,17879040,4.5,연장,인터넷
S00004322,C001423,예금,DEP004,우리은행 WON플러스 예금,2021-01-26,2022-01-21,12,100000000,3.4,만기,영업점
S00001521,C000523,적금,SAV005,NH농협은행 NH1934월복리적금,2021-01-26,2023-01-16,24,22250016,4.2,해지,인터넷
S00005124,C001710,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-26,2031-01-24,0,4983155,0.1,유지,영업점
S00003729,C001222,예금,DEP004,우리은행 WON플러스 예금,2021-01-26,2022-01-21,12,100000000,3.4,만기,영업점
S00004679,C001547,예금,DEP002,신한은행 쏠편한 정기예금,2021-01-27,2022-01-22,12,100000000,3.2,해지,인터넷
S00000437,C000150,예금,DEP003,NH농협은행 NH올원 e예금,2021-01-27,2021-07-26,6,100000000,3.3,해지,인터넷
S00006683,C002278,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-01-27,2031-01-25,0,533753,0.1,유지,영업점
S00000857,C000301,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-01-27,2022-01-22,12,100000000,3.1,만기,영업점
S00007401,C002532,예금,DEP006,하나은행 3·6·9 정기예금,2021-01-27,2021-07-26,6,100000000,3.6,만기,영업점
S00003075,C000997,예금,DEP002,신한은행 쏠편한 정기예금,2021-01-27,2022-01-22,12,100000000,3.2,만기,인터넷
S00006225,C002117,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-01-28,2031-01-26,0,1066209,0.1,유지,모바일
S00000432,C000149,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-28,2023-01-18,24,6605736,5.0,연장,영업점
S00002675,C000872,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-28,2023-01-18,24,16513008,5.0,만기,영업점
S00006658,C002268,입출금,CHK001,신한은행 쏠편한 입출금 통장,2021-01-28,2031-01-26,0,3787584,0.1,유지,모바일
S00003134,C001017,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-28,2023-01-18,24,21615720,5.0,만기,영업점
S00002072,C000692,적금,SAV002,하나은행 하나 청년도약계좌,2021-01-28,2022-01-23,12,9725232,4.0,만기,영업점
S00003412,C001116,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-01-28,2022-01-23,12,100000000,3.1,해지,영업점
S00001591,C000547,적금,SAV004,KB국민은행 KB 내맘대로 적금,2021-01-28,2022-01-23,12,6836856,3.5,만기,모바일
S00003043,C000987,예금,DEP004,우리은행 WON플러스 예금,2021-01-29,2022-01-24,12,100000000,3.4,해지,영업점
S00005969,C002026,예금,DEP006,하나은행 3·6·9 정기예금,2021-01-30,2021-07-29,6,95424732,3.6,만기,영업점
S00003811,C001254,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-30,2023-01-20,24,4803432,5.0,만기,영업점
S00004017,C001320,적금,SAV004,KB국민은행 KB 내맘대로 적금,2021-01-31,2022-01-26,12,9400008,3.5,연장,모바일
S00001023,C000358,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-01-31,2022-01-26,12,100000000,3.1,연장,영업점
S00006791,C002314,적금,SAV003,신한은행 청년 처음 적금,2021-01-31,2023-01-21,24,17746080,4.5,연장,인터넷
S00008268,C002871,적금,SAV001,KB국민은행 KB 청년희망적금,2021-01-31,2023-01-21,24,3089112,5.0,만기,영업점
S00003615,C001181,예금,DEP004,우리은행 WON플러스 예금,2021-01-31,2022-01-26,12,100000000,3.4,해지,영업점
S00008113,C002809,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-02-01,2031-01-30,0,3086559,0.1,유지,모바일
S00005271,C001764,적금,SAV003,신한은행 청년 처음 적금,2021-02-01,2023-01-22,24,9375528,4.5,해지,인터넷
S00002216,C000734,예금,DEP006,하나은행 3·6·9 정기예금,2021-02-01,2021-07-31,6,100000000,3.6,만기,영업점
S00002298,C000760,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-02-01,2031-01-30,0,3995696,0.1,유지,영업점
S00006305,C002146,적금,SAV003,신한은행 청년 처음 적금,2021-02-01,2023-01-22,24,17977272,4.5,해지,인터넷
S00005526,C001865,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-02-01,2031-01-30,0,3375385,0.1,유지,모바일
S00005860,C001991,예금,DEP001,KB국민은행 KB star 정기예금,2021-02-01,2022-01-27,12,100000000,3.5,연장,영업점
S00008243,C002862,예금,DEP006,하나은행 3·6·9 정기예금,2021-02-01,2021-07-31,6,100000000,3.6,만기,영업점
S00000719,C000252,입출금,CHK001,신한은행 쏠편한 입출금 통장,2021-02-01,2031-01-30,0,2861180,0.1,유지,모바일
S00006819,C002324,적금,SAV003,신한은행 청년 처음 적금,2021-02-01,2023-01-22,24,16491144,4.5,연장,인터넷
S00008399,C002922,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-02-02,2031-01-31,0,2244154,0.1,유지,모바일
S00006647,C002264,예금,DEP005,IBK기업은행 i-ONE 정기예금,2021-02-02,2022-01-28,12,100000000,3.1,만기,영업점
S00006690,C002280,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-02-02,2031-01-31,0,3931501,0.1,유지,영업점
S00001476,C000511,적금,SAV005,NH농협은행 NH1934월복리적금,2021-02-03,2023-01-24,24,17899536,4.2,만기,인터넷
S00000964,C000336,적금,SAV005,NH농협은행 NH1934월복리적금,2021-02-03,2023-01-24,24,10820040,4.2,만기,인터넷
S00007870,C002716,적금,SAV001,KB국민은행 KB 청년희망적금,2021-02-03,2023-01-24,24,19131960,5.0,만기,영업점
S00007784,C002686,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-02-03,2031-02-01,0,4657791,0.1,유지,모바일
S00008600,C003000,적금,SAV005,NH농협은행 NH1934월복리적금,2021-02-03,2023-01-24,24,5448504,4.2,만기,인터넷
S00002897,C000942,예금,DEP002,신한은행 쏠편한 정기예금,2021-02-03,2022-01-29,12,100000000,3.2,만기,인터넷
S00001827,C000618,예금,DEP004,우리은행 WON플러스 예금,2021-02-04,2022-01-30,12,27761143,3.4,만기,영업점
S00006606,C002250,예금,DEP004,우리은행 WON플러스 예금,2021-02-04,2022-01-30,12,100000000,3.4,만기,영업점
S00002250,C000745,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-02-04,2031-02-02,0,3659473,0.1,유지,모바일
S00008042,C002784,예금,DEP006,하나은행 3·6·9 정기예금,2021-02-04,2021-08-03,6,100000000,3.6,해지,영업점
S00007495,C002566,적금,SAV002,하나은행 하나 청년도약계좌,2021-02-05,2022-01-31,12,6061176,4.0,만기,영업점
S00001443,C000502,입출금,CHK002,KB국민은행 KB Star 입출금통장,2021-02-05,2031-02-03,0,884289,0.1,유지,영업점
S00004598,C001520,예금,DEP002,신한은행 쏠편한 정기예금,2021-02-05,2022-01-31,12,100000000,3.2,해지,인터넷
S00004966,C001652,적금,SAV002,하나은행 하나 청년도약계좌,2021-02-06,2022-02-01,12,3899484,4.0,만기,영업점
S00005327,C001787,예금,DEP003,NH농협은행 NH올원 e예금,2021-02-06,2021-08-05,6,100000000,3.3,만기,인터넷
S00007719,C002655,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2021-02-06,2031-02-04,0,2180780,0.1,유지,모바일
S00003893,C001282,예금,DEP001,KB국민은행 KB star 정기예금,2021-02-07,2022-02-02,12,100000000,3.5,만기,영업점
S00000288,C000096,적금,SAV002,하나은행 하나 청년도약계좌,2021-02-07,2022-02-02,12,8121960,4.0,해지,영업점
